"ANHO";"MES";"UBIGEO";"DEPARTAMENTO";"PROVINCIA";"DISTRITO";"SECTOR";"CATEGORIA";"CO_IPRESS";"RAZON_SOC";"SEXO";"EDAD";"NRO_TOTAL_ATENCIONES";"NRO_TOTAL_ATENDIDOS"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"3";"5";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"4";"31";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"5";"20";"5"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"6";"20";"5"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"7";"12";"5"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"8";"25";"7"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"9";"21";"6"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"10";"11";"5"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"11";"41";"6"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"12";"8";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"13";"21";"7"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"14";"15";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006631";"PUESTO DE SALUD TAMBO REAL";"2";"15";"65";"6"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"1";"NE_0001";"NE_0001"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"2";"20";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"3";"5";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"4";"3";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"5";"21";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"6";"8";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"7";"9";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"8";"9";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"9";"5";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"10";"13";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"11";"7";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"12";"16";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"13";"11";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"14";"7";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"1";"15";"37";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"1";"7";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"2";"17";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"3";"4";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"4";"13";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"5";"16";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"6";"4";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"7";"19";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"8";"26";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"9";"35";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"10";"49";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"11";"33";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"12";"28";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"13";"18";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"14";"24";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00001862";"PUESTO DE SALUD CHINCHO";"2";"15";"74";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"1";"21";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"2";"45";"5"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"3";"39";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"4";"34";"5"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"5";"21";"9"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"6";"6";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"7";"3";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"8";"39";"8"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"9";"16";"7"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"10";"28";"10"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"11";"27";"11"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"12";"27";"11"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"13";"32";"12"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"14";"29";"10"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"1";"15";"100";"16"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"1";"103";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"2";"161";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"3";"51";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"4";"95";"8"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"5";"118";"8"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"6";"106";"8"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"7";"159";"11"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"8";"176";"10"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"9";"174";"13"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"10";"131";"15"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"11";"109";"15"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"12";"67";"13"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"13";"93";"14"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"14";"50";"11"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-3";"00001861";"CENTRO DE SALUD YAUYA";"2";"15";"196";"16"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"1";"4";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"2";"8";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"3";"19";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"4";"21";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"5";"6";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"6";"NE_0001";"NE_0001"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"7";"NE_0001";"NE_0001"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"8";"13";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"9";"2";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"10";"10";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"11";"6";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"12";"13";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"13";"13";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"14";"7";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"1";"15";"15";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"1";"NE_0001";"NE_0001"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"2";"20";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"3";"7";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"4";"26";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"5";"6";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"6";"8";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"7";"23";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"8";"16";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"9";"16";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"10";"27";"4"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"11";"8";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"12";"4";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"13";"16";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"14";"7";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"I-1";"00006632";"PUESTO DE SALUD SAN MIGUEL DE JUNCAY";"2";"15";"39";"6"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"1";"5";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"2";"9";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"3";"6";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"4";"19";"3"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"5";"12";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"6";"1";"1"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"7";"3";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"8";"10";"2"
"2026";"02";"020703";"ANCASH";"CARLOS FERMIN FITZCARRALD";"YAUYA";"GOBIERNO REGIONAL";"0";"00016569";"PUESTO DE SALUD SAN FRANCISCO";"1";"9";"5";"3"
"2026";"02";"061201";"CAJAMARCA";"SAN PABLO";"SAN PABLO";"GOBIERNO REGIONAL";"I-1";"00004611";"EL PATI?O";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"02";"060606";"CAJAMARCA";"CUTERVO";"PIMPINGOS";"GOBIERNO REGIONAL";"I-1";"00005016";"PANDALLE";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"060613";"CAJAMARCA";"CUTERVO";"SANTO TOMAS";"GOBIERNO REGIONAL";"I-1";"00005025";"SAN LUIS";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"060606";"CAJAMARCA";"CUTERVO";"PIMPINGOS";"GOBIERNO REGIONAL";"I-1";"00005018";"EL PALTO";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"060613";"CAJAMARCA";"CUTERVO";"SANTO TOMAS";"GOBIERNO REGIONAL";"I-3";"00005020";"SANTO TOMAS";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"060613";"CAJAMARCA";"CUTERVO";"SANTO TOMAS";"GOBIERNO REGIONAL";"I-1";"00005021";"VIZA";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"060606";"CAJAMARCA";"CUTERVO";"PIMPINGOS";"GOBIERNO REGIONAL";"I-1";"00011068";"PUCALA";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"1";"5";"1";"1"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"1";"9";"1";"1"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"2";"11";"2";"2"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"2";"12";"1";"1"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"2";"8";"1";"1"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"1";"11";"2";"2"
"2026";"02";"060804";"CAJAMARCA";"JAEN";"COLASAY";"GOBIERNO REGIONAL";"I-1";"00004239";"CEDRO PASTO";"1";"15";"1";"1"
"2026";"02";"150141";"LIMA";"LIMA";"SURQUILLO";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-3";"00012885";"POLICLINICO PNP WALTER ROSALES LEON";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"081003";"CUSCO";"PARURO";"CCAPI";"GOBIERNO REGIONAL";"I-2";"00002501";"CCAPI";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"081003";"CUSCO";"PARURO";"CCAPI";"GOBIERNO REGIONAL";"I-2";"00002502";"CCOYABAMBA";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"081006";"CUSCO";"PARURO";"OMACHA";"GOBIERNO REGIONAL";"I-2";"00002506";"ANTAPALLPA";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"081007";"CUSCO";"PARURO";"PACCARITAMBO";"GOBIERNO REGIONAL";"I-2";"00002507";"PACCARECTAMBO";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"02";"150101";"LIMA";"LIMA";"LIMA";"MINSA";"III-E";"00006215";"HOSPITAL NACIONAL DOCENTE MADRE NI?O SAN BARTOLOME";"2";"1";"226";"192"
"2026";"02";"150101";"LIMA";"LIMA";"LIMA";"MINSA";"III-E";"00006215";"HOSPITAL NACIONAL DOCENTE MADRE NI?O SAN BARTOLOME";"1";"1";"271";"232"
